"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"15003","5","52391","77","0","2017","A","",13,28,2576144,1197301,14968,1791,93114,"",0.80,0.30,0.14,0.43,0.50,0.46,0.46,"",-1,-7.1,2,7.7,-468042,-15.4,142082,13.5,-1351,-8.3,-425,-19.2,-22123,-19.2
"15003","5","523910","78","0","2017","A","",13,28,2576144,1197301,14968,1791,93114,"",0.80,0.30,0.14,0.43,0.50,0.46,0.46,"",-1,-7.1,2,7.7,-468042,-15.4,142082,13.5,-1351,-8.3,-425,-19.2,-22123,-19.2
"15003","5","52392","77","0","2017","A","",41,164,20579814,7199694,54225,2410,125296,"",0.74,0.25,0.11,0.33,0.24,0.46,0.46,"",2,5.1,-3,-1.8,1798749,9.6,51019,0.7,3488,6.9,245,11.3,12722,11.3
"15003","5","523920","78","0","2017","A","",41,164,20579814,7199694,54225,2410,125296,"",0.74,0.25,0.11,0.33,0.24,0.46,0.46,"",2,5.1,-3,-1.8,1798749,9.6,51019,0.7,3488,6.9,245,11.3,12722,11.3
"15003","5","52393","77","0","2017","A","",76,171,12167051,6257884,67782,1371,71291,"",0.74,0.27,0.12,0.31,0.36,0.44,0.44,"",3,4.1,8,4.9,473598,4.1,377636,6.4,10580,18.5,-11,-0.8,-558,-0.8
"15003","5","523930","78","0","2017","A","",76,171,12167051,6257884,67782,1371,71291,"",0.74,0.27,0.12,0.31,0.36,0.44,0.44,"",3,4.1,8,4.9,473598,4.1,377636,6.4,10580,18.5,-11,-0.8,-558,-0.8
"15003","5","52399","77","0","2017","A","",14,37,1467691,1093148,8053,765,39757,"",0.90,0.24,0.08,0.22,0.15,0.32,0.32,"",1,7.7,3,8.8,57721,4.1,79471,7.8,-441,-5.2,-40,-5.0,-2123,-5.1
"15003","5","523991","78","0","2017","A","N",9,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","523999","78","0","2017","A","N",5,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","524","75","0","2017","A","",479,6695,511121811,287612564,1441744,1468,76348,"",0.95,0.88,0.85,1.25,0.72,0.96,0.96,"",-1,-0.2,108,1.6,39611210,8.4,16346115,6.0,291321,25.3,91,6.6,4762,6.7
"15003","5","5241","76","0","2017","A","",87,4140,327420062,183076881,739464,1521,79095,"",1.15,1.07,0.98,1.56,0.73,0.91,0.91,"",-1,-1.1,35,0.9,27290650,9.1,9660113,5.6,143790,24.1,115,8.2,5983,8.2
"15003","5","52411","77","0","2017","A","",42,2755,215788114,122717487,483482,1506,78338,"",1.64,1.38,1.24,1.99,0.86,0.90,0.90,"",-2,-4.5,62,2.3,26278802,13.9,8856188,7.8,114327,31.0,153,11.3,7967,11.3
"15003","5","524113","78","0","2017","A","",22,243,17908524,9909906,31643,1415,73597,"",1.51,0.31,0.23,0.39,0.14,0.75,0.75,"",-2,-8.3,-53,-17.9,-3178495,-15.1,-1097275,-10.0,-3297,-9.4,45,3.3,2337,3.3
"15003","5","524114","78","0","2017","A","",20,2511,197879590,112807581,451839,1515,78797,"",1.83,2.08,2.03,3.10,1.34,0.98,0.98,"",0,0.0,114,4.8,29457297,17.5,9953463,9.7,117624,35.2,164,12.1,8536,12.1
"15003","5","52412","77","0","2017","A","N",43,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",1,2.4,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","524126","78","0","2017","A","",33,1229,96927456,53388148,170387,1517,78867,"",1.08,0.80,0.75,1.19,0.51,0.94,0.94,"",0,0.0,-20,-1.6,980482,1.0,642603,1.2,37114,27.8,40,2.7,2038,2.7
"15003","5","524127","78","0","2017","A","N",10,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","52413","77","0","2017","A","N",2,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","524130","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","5242","76","0","2017","A","",392,2555,183701749,104535683,702280,1383,71897,"",0.91,0.68,0.68,0.92,0.70,1.00,1.00,"",0,0.0,73,2.9,12320560,7.2,6686002,6.8,147531,26.6,55,4.1,2836,4.1
"15003","5","52421","77","0","2017","A","",288,1358,98485854,53908080,273723,1394,72500,"",0.77,0.51,0.52,0.68,0.43,1.01,1.01,"",4,1.4,37,2.8,6257468,6.8,3322330,6.6,44972,19.7,51,3.8,2670,3.8
"15003","5","524210","78","0","2017","A","",288,1358,98485854,53908080,273723,1394,72500,"",0.77,0.51,0.52,0.68,0.43,1.01,1.01,"",4,1.4,37,2.8,6257468,6.8,3322330,6.6,44972,19.7,51,3.8,2670,3.8
"15003","5","52429","77","0","2017","A","",105,1197,85215895,50627603,428557,1369,71211,"",1.86,1.09,1.09,1.47,1.21,1.00,1.00,"",-2,-1.9,36,3.1,6063092,7.7,3363672,7.1,102559,31.5,58,4.4,3025,4.4
"15003","5","524291","78","0","2017","A","",40,201,14526217,8654545,55723,1391,72330,"",2.25,0.99,0.95,1.32,0.64,0.96,0.96,"",-1,-2.4,-5,-2.4,-261038,-1.8,-115836,-1.3,1022,1.9,12,0.9,634,0.9
"15003","5","524292","78","0","2017","A","",43,916,65491348,38909870,355680,1376,71530,"",2.39,1.46,1.58,1.95,1.96,1.08,1.08,"",-1,-2.3,45,5.2,6300766,10.6,3539530,10.0,101550,40.0,69,5.3,3586,5.3
"15003","5","524298","78","0","2017","A","",21,80,5198330,3063188,17154,1246,64777,"",1.01,0.30,0.24,0.38,0.20,0.81,0.81,"",-1,-4.5,-3,-3.6,23364,0.5,-60022,-1.9,-13,-0.1,53,4.4,2739,4.4
"15003","5","525","75","0","2017","A","",16,26,1398819,983479,14398,1041,54148,"",1.28,0.63,0.26,0.42,0.55,0.42,0.42,"",-7,-30.4,-3,-10.3,-2589645,-64.9,-2669419,-73.1,-64017,-81.6,-1627,-61.0,-84581,-61.0
"15003","5","5251","76","0","2017","A","N",1,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","52512","77","0","2017","A","N",1,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","525120","78","0","2017","A","N",1,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","5259","76","0","2017","A","N",15,0,0,0,0,0,0,"N",1.47,0,0,0,0,0,0,"N",-7,-31.8,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","52592","77","0","2017","A","",4,15,720985,501736,6830,899,46767,"",1.03,2.25,0.95,0.97,1.08,0.41,0.41,"",0,0.0,-1,-6.2,21533,3.1,-4921,-1.0,-748,-9.9,58,6.9,3051,7.0
"15003","5","525920","78","0","2017","A","",4,15,720985,501736,6830,899,46767,"",1.03,2.25,0.95,0.97,1.08,0.41,0.41,"",0,0.0,-1,-6.2,21533,3.1,-4921,-1.0,-748,-9.9,58,6.9,3051,7.0
"15003","5","52599","77","0","2017","A","N",11,0,0,0,0,0,0,"N",2.04,0,0,0,0,0,0,"N",-7,-38.9,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","525990","78","0","2017","A","N",11,0,0,0,0,0,0,"N",2.04,0,0,0,0,0,0,"N",-7,-38.9,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","53","74","0","2017","A","",1247,8321,506567230,305351751,3228351,1171,60881,"",1.23,1.16,1.32,1.50,1.49,1.14,1.14,"",37,3.1,260,3.2,56450509,12.5,19136738,6.7,841729,35.3,97,9.0,5042,9.0
"15003","5","531","75","0","2017","A","",1012,5867,393232304,223456945,2464217,1289,67023,"",1.17,1.11,1.36,1.50,1.59,1.23,1.23,"",32,3.3,169,3.0,49148054,14.3,14867990,7.1,781388,46.4,128,11.0,6636,11.0
"15003","5","5311","76","0","2017","A","",434,2390,162263136,83565980,800271,1306,67888,"",1.50,1.23,1.69,1.60,1.47,1.38,1.38,"",6,1.4,130,5.8,37196894,29.7,9443943,12.7,255121,46.8,242,22.7,12557,22.7
"15003","5","53111","77","0","2017","A","",183,1057,49440121,37839918,255210,899,46767,"",1.14,0.91,1.02,1.21,0.78,1.13,1.13,"",4,2.2,6,0.6,2052040,4.3,1903827,5.3,38190,17.6,32,3.7,1675,3.7
"15003","5","531110","78","0","2017","A","",183,1057,49440121,37839918,255210,899,46767,"",1.14,0.91,1.02,1.21,0.78,1.13,1.13,"",4,2.2,6,0.6,2052040,4.3,1903827,5.3,38190,17.6,32,3.7,1675,3.7
"15003","5","53112","77","0","2017","A","",187,1094,99887252,38061531,475630,1755,91277,"",2.98,2.29,2.84,2.94,3.47,1.24,1.24,"",2,1.1,139,14.6,35289008,54.6,7214839,23.4,211558,80.1,454,34.9,23629,34.9
"15003","5","531120","78","0","2017","A","",187,1094,99887252,38061531,475630,1755,91277,"",2.98,2.29,2.84,2.94,3.47,1.24,1.24,"",2,1.1,139,14.6,35289008,54.6,7214839,23.4,211558,80.1,454,34.9,23629,34.9
"15003","5","53113","77","0","2017","A","",40,152,5159049,4441203,58832,653,33978,"",1.01,0.89,0.88,1.02,1.34,0.99,0.99,"",-1,-2.4,-13,-7.9,-78662,-1.5,-102322,-2.3,4354,8.0,43,7.0,2234,7.0
"15003","5","531130","78","0","2017","A","",40,152,5159049,4441203,58832,653,33978,"",1.01,0.89,0.88,1.02,1.34,0.99,0.99,"",-1,-2.4,-13,-7.9,-78662,-1.5,-102322,-2.3,4354,8.0,43,7.0,2234,7.0
"15003","5","53119","77","0","2017","A","",24,87,7776714,3223328,10599,1722,89559,"",0.91,0.64,1.17,0.94,0.29,1.84,1.84,"",1,4.3,-3,-3.3,-65492,-0.8,427599,15.3,1019,10.6,37,2.2,1937,2.2
"15003","5","531190","78","0","2017","A","",24,87,7776714,3223328,10599,1722,89559,"",0.91,0.64,1.17,0.94,0.29,1.84,1.84,"",1,4.3,-3,-3.3,-65492,-0.8,427599,15.3,1019,10.6,37,2.2,1937,2.2
"15003","5","5312","76","0","2017","A","",292,1105,75936217,44624157,462208,1321,68715,"",1.00,1.07,1.12,1.44,1.61,1.04,1.04,"",22,8.1,43,4.0,4089205,5.7,2849962,6.8,75667,19.6,20,1.5,1078,1.6
"15003","5","53121","77","0","2017","A","",292,1105,75936217,44624157,462208,1321,68715,"",1.00,1.07,1.12,1.44,1.61,1.04,1.04,"",22,8.1,43,4.0,4089205,5.7,2849962,6.8,75667,19.6,20,1.5,1078,1.6
"15003","5","531210","78","0","2017","A","",292,1105,75936217,44624157,462208,1321,68715,"",1.00,1.07,1.12,1.44,1.61,1.04,1.04,"",22,8.1,43,4.0,4089205,5.7,2849962,6.8,75667,19.6,20,1.5,1078,1.6
"15003","5","5313","76","0","2017","A","",286,2372,155032951,95266808,1201738,1257,65364,"",1.01,1.04,1.25,1.45,1.67,1.20,1.20,"",3,1.1,-3,-0.1,7861955,5.3,2574085,2.8,450600,60.0,66,5.5,3408,5.5
"15003","5","53131","77","0","2017","A","",190,1906,106550810,74341553,1046312,1075,55893,"",0.92,0.97,1.05,1.32,1.68,1.09,1.09,"",5,2.7,-33,-1.7,1726362,1.6,102940,0.1,426352,68.8,35,3.4,1823,3.4
"15003","5","531311","78","0","2017","A","",117,1380,70208342,52766971,857116,978,50866,"",0.77,0.95,1.13,1.29,1.85,1.18,1.18,"",5,4.5,26,1.9,2797094,4.1,1060936,2.1,414761,93.8,21,2.2,1092,2.2
"15003","5","531312","78","0","2017","A","",73,526,36342468,21574582,189196,1328,69081,"",1.32,1.01,0.93,1.41,1.18,0.93,0.93,"",0,0.0,-58,-9.9,-1070732,-2.9,-957996,-4.3,11591,6.5,97,7.9,5054,7.9
"15003","5","53132","77","0","2017","A","",42,83,6208232,3235716,5037,1431,74424,"",1.22,0.73,0.99,0.95,0.18,1.34,1.34,"",0,0.0,-4,-4.6,-379624,-5.8,-132173,-3.9,-1103,-18.0,-34,-2.3,-1736,-2.3
"15003","5","531320","78","0","2017","A","",42,83,6208232,3235716,5037,1431,74424,"",1.22,0.73,0.99,0.95,0.18,1.34,1.34,"",0,0.0,-4,-4.6,-379624,-5.8,-132173,-3.9,-1103,-18.0,-34,-2.3,-1736,-2.3
"15003","5","53139","77","0","2017","A","",55,382,42273909,17689539,150389,2128,110641,"",1.31,1.92,2.56,2.88,2.24,1.33,1.33,"",-1,-1.8,32,9.1,6515217,18.2,2603318,17.3,25351,20.3,165,8.4,8546,8.4
"15003","5","531390","78","0","2017","A","",55,382,42273909,17689539,150389,2128,110641,"",1.31,1.92,2.56,2.88,2.24,1.33,1.33,"",-1,-1.8,32,9.1,6515217,18.2,2603318,17.3,25351,20.3,165,8.4,8546,8.4
"15003","5","532","75","0","2017","A","N",231,0,0,0,0,0,0,"N",1.61,0,0,0,0,0,0,"N",5,2.2,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","5321","76","0","2017","A","",85,1093,53524689,39772621,236579,942,48982,"",1.99,1.56,1.86,2.14,1.45,1.20,1.19,"",11,14.9,66,6.4,5363787,11.1,3718977,10.3,-2490,-1.0,40,4.4,2099,4.5
"15003","5","53211","77","0","2017","A","",72,928,44092408,33647280,173937,913,47492,"",2.63,2.11,2.60,2.94,1.88,1.24,1.24,"",11,18.0,53,6.1,4558557,11.5,3033334,9.9,-16882,-8.8,44,5.1,2319,5.1
"15003","5","532111","78","0","2017","A","",72,928,44092408,33647280,173937,913,47492,"",2.85,2.29,3.08,3.29,2.08,1.34,1.34,"",11,18.0,53,6.1,4558557,11.5,3033334,9.9,-16882,-8.8,44,5.1,2319,5.1
"15003","5","53212","77","0","2017","A","",13,164,9432281,6125341,62642,1104,57397,"",0.84,0.63,0.80,0.85,0.88,1.27,1.27,"",0,0.0,12,7.9,805230,9.3,685643,12.6,14392,29.8,13,1.2,671,1.2
"15003","5","532120","78","0","2017","A","",13,164,9432281,6125341,62642,1104,57397,"",0.84,0.63,0.80,0.85,0.88,1.27,1.27,"",0,0.0,12,7.9,805230,9.3,685643,12.6,14392,29.8,13,1.2,671,1.2
"15003","5","5322","76","0","2017","A","",80,794,26331894,19911294,186101,638,33171,"",1.58,1.58,1.45,1.43,1.07,0.92,0.92,"",-8,-9.1,10,1.3,-77035,-0.3,383796,2.0,9332,5.3,-10,-1.5,-503,-1.5
"15003","5","53221","77","0","2017","A","",15,83,3418909,2717008,15992,794,41275,"",1.70,1.10,1.11,1.29,0.61,1.02,1.02,"",-4,-21.1,-12,-12.6,-295346,-8.0,-214874,-7.3,404,2.6,39,5.2,2040,5.2
"15003","5","532210","78","0","2017","A","",15,83,3418909,2717008,15992,794,41275,"",1.70,1.10,1.11,1.29,0.61,1.02,1.02,"",-4,-21.1,-12,-12.6,-295346,-8.0,-214874,-7.3,404,2.6,39,5.2,2040,5.2
"15003","5","53228","77","0","2017","A","",65,711,22912985,17194286,170109,620,32226,"",1.55,1.66,1.52,1.46,1.15,0.91,0.91,"N",65,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","532281","78","0","2017","A","N",4,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,"N",4,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","532282","78","0","2017","A","N",8,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,"N",8,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","532283","78","0","2017","A","",11,118,7099636,4591351,18701,1155,60039,"",1.34,0.95,1.29,1.21,0.47,1.35,1.35,"N",11,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","532284","78","0","2017","A","",24,256,7006682,5299874,52336,527,27406,"",3.73,5.54,5.83,4.34,3.38,1.05,1.05,"N",24,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","532289","78","0","2017","A","",19,253,6079929,5053474,66659,463,24079,"",0.97,1.26,0.85,0.90,0.83,0.68,0.68,"N",19,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","5323","76","0","2017","A","N",4,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","53231","77","0","2017","A","N",4,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","532310","78","0","2017","A","N",4,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","5324","76","0","2017","A","",62,486,28165053,19013413,304623,1114,57903,"",1.56,0.97,0.82,1.21,1.44,0.85,0.85,"",4,6.9,23,5.0,1991698,7.6,241142,1.3,50333,19.8,28,2.6,1414,2.5
"15003","5","53241","77","0","2017","A","N",20,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",2,11.1,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","532411","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","532412","78","0","2017","A","",18,140,9232972,6116011,124795,1273,66186,"",1.16,0.59,0.55,0.82,1.20,0.93,0.93,"",2,12.5,56,66.7,4071370,78.9,2535634,70.8,67178,116.6,91,7.7,4738,7.7
"15003","5","53242","77","0","2017","A","N",2,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","532420","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","53249","77","0","2017","A","",40,337,18274380,12538488,174983,1044,54307,"",2.06,1.54,1.42,1.85,1.89,0.92,0.92,"",1,2.6,-32,-8.7,-2144134,-10.5,-2298955,-15.5,-15541,-8.2,-21,-2.0,-1065,-1.9
"15003","5","532490","78","0","2017","A","",40,337,18274380,12538488,174983,1044,54307,"",2.06,1.54,1.42,1.85,1.89,0.92,0.92,"",1,2.6,-32,-8.7,-2144134,-10.5,-2298955,-15.5,-15541,-8.2,-21,-2.0,-1065,-1.9
"15003","5","533","75","0","2017","A","N",5,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","5331","76","0","2017","A","N",5,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","53311","77","0","2017","A","N",5,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","533110","78","0","2017","A","N",5,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","54","74","0","2017","A","",3442,20591,1575072245,837304455,7878373,1471,76493,"",1.11,0.70,0.61,0.92,0.82,0.87,0.87,"",-36,-1.0,-42,-0.2,67287765,4.5,39488884,4.9,910339,13.1,66,4.7,3418,4.7
"15003","5","541","75","0","2017","A","",3442,20591,1575072245,837304455,7878373,1471,76493,"",1.11,0.70,0.61,0.92,0.82,0.87,0.87,"",-36,-1.0,-42,-0.2,67287765,4.5,39488884,4.9,910339,13.1,66,4.7,3418,4.7
"15003","5","5411","76","0","2017","A","",519,2960,260751454,126227878,755955,1694,88092,"",1.04,0.79,0.78,1.16,0.77,0.98,0.98,"",-5,-1.0,-55,-1.8,15556742,6.3,9625724,8.3,188000,33.1,130,8.3,6774,8.3
"15003","5","54111","77","0","2017","A","",504,2715,238979453,112128131,580945,1693,88019,"",1.09,0.79,0.75,1.12,0.66,0.95,0.95,"",-4,-0.8,-39,-1.4,11305524,5.0,6156182,5.8,72299,14.2,103,6.5,5346,6.5
"15003","5","541110","78","0","2017","A","",504,2715,238979453,112128131,580945,1693,88019,"",1.09,0.79,0.75,1.12,0.66,0.95,0.95,"",-4,-0.8,-39,-1.4,11305524,5.0,6156182,5.8,72299,14.2,103,6.5,5346,6.5
"15003","5","54119","77","0","2017","A","",15,245,21772001,14099747,175010,1710,88896,"",0.40,0.82,1.25,1.60,1.77,1.52,1.52,"",-1,-6.2,-16,-6.1,4251218,24.3,3469542,32.6,115701,195.1,421,32.7,21852,32.6
"15003","5","541191","78","0","2017","A","N",7,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","541199","78","0","2017","A","N",8,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","5412","76","0","2017","A","",513,2347,156242291,89052417,713262,1280,66576,"",1.38,0.72,0.69,0.91,0.74,0.96,0.97,"",7,1.4,-14,-0.6,17844320,12.9,4402469,5.2,124854,21.2,153,13.6,7947,13.6
"15003","5","54121","77","0","2017","A","",513,2347,156242291,89052417,713262,1280,66576,"",1.38,0.72,0.69,0.91,0.74,0.96,0.97,"",7,1.4,-14,-0.6,17844320,12.9,4402469,5.2,124854,21.2,153,13.6,7947,13.6
"15003","5","541211","78","0","2017","A","",236,1378,95685844,55163129,264854,1335,69421,"",1.65,0.89,0.75,1.15,0.75,0.84,0.84,"",-1,-0.4,29,2.1,5780155,6.4,2840752,5.4,65260,32.7,54,4.2,2783,4.2
"15003","5","541213","78","0","2017","A","",87,293,10177741,8444944,239553,669,34786,"",1.07,0.91,1.03,0.98,1.45,1.13,1.13,"",-5,-5.4,-36,-10.9,85424,0.8,-114618,-1.3,19787,9.0,78,13.2,4071,13.3
"15003","5","541214","78","0","2017","A","",21,96,19706227,4420965,37542,3951,205452,"",0.91,0.17,0.47,0.25,0.18,2.73,2.73,"",-2,-8.7,-5,-5.0,10289272,109.3,442129,11.1,3534,10.4,2149,119.3,111751,119.3
"15003","5","541219","78","0","2017","A","",169,580,30672479,21023379,171313,1017,52884,"",1.36,0.68,0.66,0.87,0.76,0.97,0.97,"",15,9.7,-2,-0.3,1689469,5.8,1234206,6.2,36273,26.9,60,6.3,3114,6.3
"15003","5","5413","76","0","2017","A","",555,4772,416885625,210786794,1975285,1680,87356,"",1.59,1.01,1.06,1.44,1.13,1.04,1.04,"",-10,-1.8,6,0.1,7493603,1.8,7557163,3.7,196825,11.1,28,1.7,1462,1.7
"15003","5","54131","77","0","2017","A","",121,958,79383486,41112997,376445,1594,82885,"",1.96,1.56,1.62,2.12,1.97,1.04,1.04,"",-2,-1.6,-15,-1.5,-2792331,-3.4,552766,1.4,72407,23.8,-30,-1.8,-1557,-1.8
"15003","5","541310","78","0","2017","A","",121,958,79383486,41112997,376445,1594,82885,"",1.96,1.56,1.62,2.12,1.97,1.04,1.04,"",-2,-1.6,-15,-1.5,-2792331,-3.4,552766,1.4,72407,23.8,-30,-1.8,-1557,-1.8
"15003","5","54132","77","0","2017","A","",23,137,11720915,5777642,45119,1651,85868,"",1.33,1.28,2.04,1.82,1.08,1.61,1.61,"",-1,-4.2,2,1.5,-346670,-2.9,323379,5.9,14637,48.0,-74,-4.3,-3854,-4.3
"15003","5","541320","78","0","2017","A","",23,137,11720915,5777642,45119,1651,85868,"",1.33,1.28,2.04,1.82,1.08,1.61,1.61,"",-1,-4.2,2,1.5,-346670,-2.9,323379,5.9,14637,48.0,-74,-4.3,-3854,-4.3
"15003","5","54133","77","0","2017","A","",330,3256,301494183,147680217,1381334,1781,92611,"",1.70,1.04,1.07,1.50,1.17,1.03,1.03,"",-13,-3.8,39,1.2,11049523,3.8,6494236,4.6,87500,6.8,45,2.6,2331,2.6
"15003","5","541330","78","0","2017","A","",330,3256,301494183,147680217,1381334,1781,92611,"",1.70,1.04,1.07,1.50,1.17,1.03,1.03,"",-13,-3.8,39,1.2,11049523,3.8,6494236,4.6,87500,6.8,45,2.6,2331,2.6
"15003","5","54134","77","0","2017","A","",12,13,594671,523954,5449,852,44323,"",1.75,0.45,0.39,0.60,0.61,0.84,0.84,"N",1,9.1,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","541340","78","0","2017","A","",12,13,594671,523954,5449,852,44323,"",1.75,0.45,0.39,0.60,0.61,0.84,0.84,"N",1,9.1,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","54135","77","0","2017","A","",17,52,2759382,2258601,41503,1024,53236,"",0.97,0.72,0.75,1.05,1.71,1.04,1.04,"",0,0.0,-7,-11.9,-581554,-17.4,36493,1.6,9396,29.3,-74,-6.7,-3874,-6.8
"15003","5","541350","78","0","2017","A","",17,52,2759382,2258601,41503,1024,53236,"",0.97,0.72,0.75,1.05,1.71,1.04,1.04,"",0,0.0,-7,-11.9,-581554,-17.4,36493,1.6,9396,29.3,-74,-6.7,-3874,-6.8
"15003","5","54136","77","0","2017","A","N",3,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","541360","78","0","2017","A","N",3,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","54137","77","0","2017","A","",18,142,6648524,4790642,35335,903,46958,"",0.87,0.91,0.78,1.04,0.65,0.86,0.86,"",1,5.9,-7,-4.7,-45225,-0.7,50813,1.1,2916,9.0,40,4.6,2084,4.6
"15003","5","541370","78","0","2017","A","",18,142,6648524,4790642,35335,903,46958,"",0.87,0.91,0.78,1.04,0.65,0.86,0.86,"",1,5.9,-7,-4.7,-45225,-0.7,50813,1.1,2916,9.0,40,4.6,2084,4.6
"15003","5","54138","77","0","2017","A","N",31,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,"N",2,6.9,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","541380","78","0","2017","A","N",31,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,"N",2,6.9,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","5414","76","0","2017","A","",74,180,9753461,6605604,63523,1042,54161,"",0.78,0.39,0.33,0.48,0.42,0.85,0.85,"",-2,-2.6,-2,-1.1,12644,0.1,21853,0.3,786,1.3,14,1.4,713,1.3
"15003","5","54141","77","0","2017","A","",27,81,4655427,2859081,39920,1104,57415,"",0.77,0.56,0.58,0.69,0.90,1.02,1.02,"",0,0.0,2,2.5,237023,5.4,197835,7.4,5130,14.7,34,3.2,1779,3.2
